FID,ATTRIBUTE,WETLAND_TY,ACRES,SHAPE_Leng,SHAPE_Area,AREA_km2
0,PEMC,Freshwater Emergent Wetland,0.227949400000000,112.431172245000000,922.478500025000020,0.0009225
1,PFO1A,Freshwater Forested/Shrub Wetland,4.162086900000000,592.740258924000050,16843.409199900001000,0.0168434
2,PEMC,Freshwater Emergent Wetland,0.098313420000000,70.803471095399999,397.860300004000010,0.0003979
3,PFO1A,Freshwater Forested/Shrub Wetland,10.492259669999999,1124.996053540000000,42460.668499899999000,0.0424607
4,PFO1A,Freshwater Forested/Shrub Wetland,12.293804420000001,1093.460395430000100,49751.261449999998000,0.0032197
5,PEMA,Freshwater Emergent Wetland,1.975720610000000,496.484068627000000,7995.457649969999700,0.0039337
6,PEMCd,Freshwater Emergent Wetland,4.374403740000000,532.146336001000010,17702.583900000001000,0.0177026
7,PFO1A,Freshwater Forested/Shrub Wetland,1.617114550000000,357.597904751999980,6544.230399959999900,0.0065442
8,PFO1A,Freshwater Forested/Shrub Wetland,7.331910810000000,970.924395729000030,29671.190399899999000,0.0124950
9,PFO1A,Freshwater Forested/Shrub Wetland,3.350883760000000,546.714889522000020,13560.545500000000000,0.0000422
10,PFO1F,Freshwater Forested/Shrub Wetland,1.056244170000000,385.962410257999980,4274.468500060000200,0.0042745
11,PFO1A,Freshwater Forested/Shrub Wetland,1.539960780000000,422.009131783999980,6232.000199850000200,0.0005924
12,PEMA,Freshwater Emergent Wetland,0.098328620000000,70.808974223700005,397.921799978000020,0.0003979
13,PFO1A,Freshwater Forested/Shrub Wetland,5.565484740000000,646.975474591999960,22522.717700000001000,0.0225227
14,PFO1A,Freshwater Forested/Shrub Wetland,23.737846500000000,1277.502446239999900,96063.656750099995000,0.0960637
15,PFO1A,Freshwater Forested/Shrub Wetland,1.691771090000000,417.608971395000030,6846.354699919999800,0.0027939
16,PFO1A,Freshwater Forested/Shrub Wetland,7.974918840000000,907.465180862000010,32273.351600000002000,0.0213447
17,PEMC,Freshwater Emergent Wetland,0.442191220000000,196.075300946999990,1789.484400030000000,0.0017895
18,PEMC,Freshwater Emergent Wetland,8.886447100000000,946.091272410999980,35962.175600000002000,0.0359622
19,PEMAf,Freshwater Emergent Wetland,2.626694160000000,693.817781568999980,10629.854150100000000,0.0106299
20,PFO1A,Freshwater Forested/Shrub Wetland,7.613824260000000,1370.873121970000100,30812.053650000002000,0.0004053
21,PFO1C,Freshwater Forested/Shrub Wetland,12.290451500000000,1864.604202660000100,49737.692700200001000,0.0255146
22,PFO1A,Freshwater Forested/Shrub Wetland,4.542068080000000,787.824958004999980,18381.097399999999000,0.0159417
23,PFO1A,Freshwater Forested/Shrub Wetland,1.483218850000000,330.827262158000000,6002.373750089999700,0.0060024
24,PEMAh,Freshwater Emergent Wetland,2.173194910000000,480.785659693000010,8794.607800039999300,0.0087946
25,PFO1A,Freshwater Forested/Shrub Wetland,131.758198270000010,8575.824605449999600,533206.306499999950000,0.1140160
26,PFO1A,Freshwater Forested/Shrub Wetland,16.898590330000001,1237.160138460000100,68386.168949900006000,0.0683862
27,PEMC,Freshwater Emergent Wetland,0.385166490000000,151.343349568000010,1558.713499949999900,0.0015587
28,PFO1A,Freshwater Forested/Shrub Wetland,12.433089610000000,1197.335659489999900,50314.928650000002000,0.0216514
29,PEM1C,Freshwater Emergent Wetland,0.886591600000000,286.024713795000030,3587.908900070000100,0.0035879
30,PEMC,Freshwater Emergent Wetland,1.382229800000000,293.430686467999980,5593.685550000000100,0.0055937
31,PFO1C,Freshwater Forested/Shrub Wetland,6.288330970000000,701.695264846999980,25447.972600199999000,0.0126930
32,PFO1A,Freshwater Forested/Shrub Wetland,5.784029850000000,659.719262750999970,23407.138400000000000,0.0055916
33,PFO1A,Freshwater Forested/Shrub Wetland,1.154688370000000,388.705864620000000,4672.858050079999900,0.0030457
34,PFO1A,Freshwater Forested/Shrub Wetland,4.044460460000000,555.276870738999950,16367.327337500001000,0.0163673
35,PEMC,Freshwater Emergent Wetland,0.735186090000000,250.053798312000000,2975.192549980000000,0.0029752
36,PFO1A,Freshwater Forested/Shrub Wetland,1.429830120000000,398.967441869000030,5786.317200010000300,0.0057863
37,PEMF,Freshwater Emergent Wetland,0.182486940000000,107.124966293000000,738.498449948000030,0.0007385
38,PEMFh,Freshwater Emergent Wetland,0.236644530000000,113.106684738000000,957.666449949000030,0.0009577
39,PEM/SS1A,Freshwater Emergent Wetland,1.744660460000000,361.068381161999980,7060.390399980000400,0.0069351
40,PFO1A,Freshwater Forested/Shrub Wetland,28.343200690000000,3481.205735600000000,114700.863950000000000,0.0070629
41,PFO1A,Freshwater Forested/Shrub Wetland,12.391974480000000,1148.385492960000000,50148.541599800003000,0.0064241
42,PEMC,Freshwater Emergent Wetland,0.098318960000000,70.805549791100006,397.882700000999990,0.0003979
43,PFO1A,Freshwater Forested/Shrub Wetland,146.495112400000010,7967.383661709999600,592844.561662000020000,0.5928450
44,PSS/FO1A,Freshwater Forested/Shrub Wetland,7.347959140000000,728.846931100000010,29736.135699700000000,0.0295254
45,PEMC,Freshwater Emergent Wetland,0.488459800000000,182.501982674000000,1976.726699979999900,0.0019767
46,PFO1A,Freshwater Forested/Shrub Wetland,17.081576370000001,2035.808574220000100,69126.687150199999000,0.0691267
47,PFO1C,Freshwater Forested/Shrub Wetland,5.343314550000000,924.463682178000000,21623.626849900000000,0.0216236
48,PFO1A,Freshwater Forested/Shrub Wetland,17.862721560000001,1637.105360060000100,72287.869599800004000,0.0722879
49,PFO1C,Freshwater Forested/Shrub Wetland,15.483461840000000,2025.202195010000000,62659.347100100000000,0.0504198
50,PFO1A,Freshwater Forested/Shrub Wetland,4.291913440000000,625.846652072999970,17368.757500100000000,0.0173688
51,PFO1A,Freshwater Forested/Shrub Wetland,5.611881650000000,674.287647598000040,22710.479349900001000,0.0227105
52,PFO1A,Freshwater Forested/Shrub Wetland,6.466116920000000,1397.469228480000100,26167.446850000000000,0.0212726
53,PFO1A,Freshwater Forested/Shrub Wetland,4.951705010000000,946.270120557000040,20038.839249900000000,0.0200388
54,PFO1A,Freshwater Forested/Shrub Wetland,4.345763080000000,718.718260991999950,17586.679250000001000,0.0174022
55,PFO1A,Freshwater Forested/Shrub Wetland,3.096571760000000,643.711934409000040,12531.381350000000000,0.0002708
56,PFO1A,Freshwater Forested/Shrub Wetland,40.340508350000000,4104.416686859999600,163252.245599999990000,0.0003269
57,PEMC,Freshwater Emergent Wetland,0.454473540000000,170.428627334000000,1839.189150060000000,0.0018392
58,PEM/SS1A,Freshwater Emergent Wetland,1.323346030000000,350.923867603000020,5355.391399979999700,0.0022516
59,PFO1A,Freshwater Forested/Shrub Wetland,3.866132310000000,700.717112416999950,15645.682400199999000,0.0156457
60,PFO1A,Freshwater Forested/Shrub Wetland,17.808682439999998,2266.315229559999800,72069.181049999999000,0.0720692
61,PFO1A,Freshwater Forested/Shrub Wetland,4.173218700000000,722.635964437999970,16888.416949999999000,0.0165869
62,PFO1A,Freshwater Forested/Shrub Wetland,9.372961790000000,1488.942179140000000,37931.030699900002000,0.0098879
63,PFO1A,Freshwater Forested/Shrub Wetland,11.770906620000000,1053.050788450000000,47635.169149900001000,0.0476352
64,PFO1A,Freshwater Forested/Shrub Wetland,1.685331140000000,380.260347954999990,6820.293150000000400,0.0003461
65,PFO1A,Freshwater Forested/Shrub Wetland,70.560753079999998,5127.809890669999700,285549.237299999980000,0.0153557
66,PFO1A,Freshwater Forested/Shrub Wetland,43.494742320000000,3069.240889650000100,176016.977649999990000,0.0212270
67,PFO1C,Freshwater Forested/Shrub Wetland,20.652673499999999,2341.486103710000000,83578.291725000003000,0.0283236
68,PEMCh,Freshwater Emergent Wetland,0.098336650000000,70.811726438600004,397.954299995999970,0.0003980
69,PFO1A,Freshwater Forested/Shrub Wetland,6.102700760000000,1180.231052070000000,24696.753800099999000,0.0246968
70,PFO1A,Freshwater Forested/Shrub Wetland,1.337608230000000,339.427802574000000,5413.108450060000000,0.0054131
71,PFO1A,Freshwater Forested/Shrub Wetland,7.180379850000000,943.807572199999980,29057.966349900002000,0.0045293
72,PFO1A,Freshwater Forested/Shrub Wetland,5.858131010000000,1016.173026360000000,23707.015149800001000,0.0237070
73,PFO1A,Freshwater Forested/Shrub Wetland,23.493877090000002,2640.216225520000100,95076.347550100007000,0.0950763
74,PFO1A,Freshwater Forested/Shrub Wetland,10.853195850000001,1003.593154000000000,43921.325400100002000,0.0437883
75,PEMC,Freshwater Emergent Wetland,3.752715440000000,580.291375774000020,15186.700600000000000,0.0151867
76,PFO1A,Freshwater Forested/Shrub Wetland,78.404387490000005,4790.863767599999800,317291.313150000000000,0.0073007
77,PEMC,Freshwater Emergent Wetland,0.468468630000000,176.931007023000010,1895.825299970000100,0.0018958
78,PEMC,Freshwater Emergent Wetland,3.477938690000000,513.516967777999980,14074.718549900001000,0.0140747
79,PFO1C,Freshwater Forested/Shrub Wetland,24.418888840000001,2303.938325239999800,98819.737300199995000,0.0331247
80,PSS1A,Freshwater Forested/Shrub Wetland,2.824379820000000,544.455869818000000,11429.859650000000000,0.0078891
81,PFO1A,Freshwater Forested/Shrub Wetland,5.027911270000000,1198.573620940000000,20347.235049999999000,0.0203472
82,PFO1A,Freshwater Forested/Shrub Wetland,868.709872470000050,42138.027186400002000,3515544.133250000000000,0.5507760
83,PEMC,Freshwater Emergent Wetland,0.089188810000000,71.813545344900007,360.934299991999980,0.0003609
84,PFO1C,Freshwater Forested/Shrub Wetland,79.891960420000004,7267.839039730000000,323311.293750000010000,0.2301000
