FID,ATTRIBUTE,WETLAND_TY,ACRES,SHAPE_Leng,SHAPE_Area,AREA_km2
0,PFO1A,Freshwater Forested/Shrub Wetland,2.908227300000000,547.258005467999960,11769.178350000000000,0.0015936
1,PFO1A,Freshwater Forested/Shrub Wetland,202.218476340000000,16674.230637799999000,818349.141250999990000,0.3878520
2,PFO1A,Freshwater Forested/Shrub Wetland,5.715960810000000,928.364250673000020,23131.672750099999000,0.0071311
3,PFO1Ch,Freshwater Forested/Shrub Wetland,0.214554730000000,120.074365500000000,868.272199966000020,0.0008683
4,PFO1C,Freshwater Forested/Shrub Wetland,2.546633710000000,530.898971704000020,10305.861000000001000,0.0103059
5,PFO1A,Freshwater Forested/Shrub Wetland,4.017911190000000,785.311280604999980,16259.909750100000000,0.0162599
6,PFO1A,Freshwater Forested/Shrub Wetland,11.319780930000000,863.187614692000010,45809.528250000003000,0.0458095
7,PFO1A,Freshwater Forested/Shrub Wetland,33.093224630000002,4771.471671809999900,133923.528900000000000,0.0793925
8,PFO1A,Freshwater Forested/Shrub Wetland,12.444786890000000,2262.544270809999900,50362.611624700003000,0.0503626
9,PEMAh,Freshwater Emergent Wetland,2.268121780000000,577.144532123999970,9178.763199999999400,0.0091788
10,PFO1A,Freshwater Forested/Shrub Wetland,38.839516809999999,6490.129960360000000,157180.271400000000000,0.1499940
11,PFO1A,Freshwater Forested/Shrub Wetland,172.090403570000010,11896.012049900000000,696425.156250000000000,0.2368760
12,PFO1A,Freshwater Forested/Shrub Wetland,98.217053800000002,14139.697644700000000,397470.436339000010000,0.3677170
13,PFO/SS1A,Freshwater Forested/Shrub Wetland,16.148106400000000,1450.310976290000100,65348.924725099998000,0.0452660
14,PFO1A,Freshwater Forested/Shrub Wetland,36.864296760000002,1818.516321450000100,149184.516399999990000,0.0092737
15,PFO1A,Freshwater Forested/Shrub Wetland,39.012729919999998,4096.246083560000400,157878.697938000000000,0.1262130
16,PFO1A,Freshwater Forested/Shrub Wetland,2.241073510000000,495.522460928999980,9069.302750119999500,0.0065767
17,PEMFh,Freshwater Emergent Wetland,0.192323600000000,106.624453970999990,778.306000028999960,0.0007783
18,PFO1A,Freshwater Forested/Shrub Wetland,5.629050510000000,680.376862609000000,22779.959249899999000,0.0134303
19,PFO1A,Freshwater Forested/Shrub Wetland,18.810841329999999,2575.504199130000000,76124.774200100001000,0.0761248
20,PSS1A,Freshwater Forested/Shrub Wetland,5.851015430000000,684.231332887000010,23678.196300000000000,0.0236782
21,PFO1A,Freshwater Forested/Shrub Wetland,3.496098270000000,680.820582014000020,14148.207749900001000,0.0141482
22,PFO1A,Freshwater Forested/Shrub Wetland,5.979542000000000,1092.467432660000000,24198.348000000002000,0.0241983
23,PFO1A,Freshwater Forested/Shrub Wetland,12.596979129999999,2086.662207549999900,50978.070549999997000,0.0485090
24,PSS1A,Freshwater Forested/Shrub Wetland,6.445122130000000,610.944002814999980,26082.547099899999000,0.0079990
25,PEMA,Freshwater Emergent Wetland,12.590336980000000,1058.798228509999900,50951.719400100003000,0.0509517
26,PFO1A,Freshwater Forested/Shrub Wetland,11.375254249999999,2031.257758000000000,46034.020799799997000,0.0017000
