FID,ATTRIBUTE,WETLAND_TY,ACRES,SHAPE_Leng,SHAPE_Area,AREA_km2
0,PEMA,Freshwater Emergent Wetland,1.936650890000000,342.556542885999990,7837.348100049999600,0.0078373
1,PEMC,Freshwater Emergent Wetland,0.227949400000000,112.431172245000000,922.478500025000020,0.0009225
2,PFO1A,Freshwater Forested/Shrub Wetland,2.610341110000000,589.307374432999950,10563.675700000000000,0.0021730
3,PFO1A,Freshwater Forested/Shrub Wetland,3.871050350000000,838.255489272999970,15665.678200000000000,0.0007609
4,PFO1A,Freshwater Forested/Shrub Wetland,8.524669729999999,1561.877423940000000,34498.114500099997000,0.0126886
5,PFO1A,Freshwater Forested/Shrub Wetland,1.917843350000000,565.327877231999990,7761.236700040000000,0.0077612
6,PFO1A,Freshwater Forested/Shrub Wetland,10.492259669999999,1124.996053540000000,42460.668499899999000,0.0424607
7,PEMFh,Freshwater Emergent Wetland,0.469797730000000,171.953965497000010,1901.170524960000000,0.0006472
8,PEMA,Freshwater Emergent Wetland,0.309083310000000,143.483543129000000,1250.815800020000100,0.0010912
9,PFO1A,Freshwater Forested/Shrub Wetland,73.083687479999995,4310.232238720000200,295759.190599999970000,0.0108844
10,PFO1A,Freshwater Forested/Shrub Wetland,6.932858130000000,844.716915955999980,28056.281500000001000,0.0012311
11,PFO1A,Freshwater Forested/Shrub Wetland,1.617114550000000,357.597904751999980,6544.230399959999900,0.0065442
12,PFO1A,Freshwater Forested/Shrub Wetland,7.331910810000000,970.924395729000030,29671.190399899999000,0.0124950
13,PFO1A,Freshwater Forested/Shrub Wetland,11.762045060000000,1078.121588510000000,47599.307699899997000,0.0475993
14,PFO1A,Freshwater Forested/Shrub Wetland,5.565484740000000,646.975474591999960,22522.717700000001000,0.0225227
15,PSS1A,Freshwater Forested/Shrub Wetland,0.633572120000000,259.707778819000000,2563.975399850000000,0.0025640
16,PEMF,Freshwater Emergent Wetland,0.475638100000000,194.256829372000000,1924.839099990000000,0.0019248
17,PFO1A,Freshwater Forested/Shrub Wetland,7.974918840000000,907.465180862000010,32273.351600000002000,0.0213447
18,PFO1A,Freshwater Forested/Shrub Wetland,6.322421800000000,775.772979544000010,25585.933300000001000,0.0034225
19,PFO1A,Freshwater Forested/Shrub Wetland,23.345229199999999,1476.079944910000000,94474.790899900006000,0.0275916
20,PFO1A,Freshwater Forested/Shrub Wetland,18.272488670000001,2518.518694420000000,73946.190900300004000,0.0374455
21,PSS1C,Freshwater Forested/Shrub Wetland,0.486376250000000,168.020364782999990,1968.294849950000100,0.0019683
22,PFO1A,Freshwater Forested/Shrub Wetland,3.395657820000000,671.780260122999950,13741.739699899999000,0.0137417
23,PFO1A,Freshwater Forested/Shrub Wetland,4.542068080000000,787.824958004999980,18381.097399999999000,0.0159417
24,PFO1A,Freshwater Forested/Shrub Wetland,4.422301420000000,732.972663046999970,17896.418949700001000,0.0010143
25,PFO1A,Freshwater Forested/Shrub Wetland,41.702488430000002,3281.280189350000000,168763.983450000000000,0.0012698
