FID,ssurgo_100,ssurgo_101,ssurgo_102,valu1_OBJE,valu1_aws0,valu1_aws5,valu1_aws2,valu1_aw_1,valu1_aws1,valu1_aw_2,valu1_aw_3,valu1_aw_4,valu1_aw_5,valu1_aw_6,valu1_aw_7,valu1_tk0_,valu1_tk5_,valu1_tk20,valu1_tk50,valu1_tk10,valu1_tk15,valu1_tk01,valu1_tk_1,valu1_tk_2,valu1_tk_3,valu1_tk_4,valu1_musu,valu1_soc0,valu1_soc5,valu1_soc2,valu1_so_1,valu1_soc1,valu1_so_2,valu1_so_3,valu1_so_4,valu1_so_5,valu1_so_6,valu1_so_7,valu1_tk_5,valu1_tk51,valu1_tk_6,valu1_tk_7,valu1_tk_8,valu1_tk_9,valu1_t_10,valu1_t_11,valu1_t_12,valu1_t_13,valu1_t_14,valu1_mu_1,valu1_nccp,valu1_nc_1,valu1_nc_2,valu1_nc_3,valu1_pcte,valu1_root,valu1_ro_1,valu1_drou,valu1_pwsl,valu1_mu_2,valu1_muke,AREA_km2
3,59906,2210,165203,78133,11.5000000,34.5000000,65.4000015,54.5999985,0.0000000,0.0000000,46.0000000,69.0000000,166.0000000,166.0000000,166.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1892.2500000,5676.7500000,10493.0996094,6175.2402344,0.0000000,0.0000000,7569.0000000,11353.5000000,24237.4003906,24237.4003906,24237.4003906,5.0000000,15.0000000,30.0000000,39.0000000,0.0000000,0.0000000,20.0000000,30.0000000,89.0000000,89.0000000,89.0000000,100.0000000,0.6700000,0.4300000,0.0000000,0.6700000,100,89,166,0,100,100,165203,0.0228428
4,59917,2177,165155,78100,9.0000000,27.0000000,46.5000000,75.0000000,63.5999985,2.4000001,36.0000000,52.5000000,157.5000000,221.1000061,223.5000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1892.2500000,5676.7500000,6532.2500000,7957.6000977,4036.8000488,139.1999969,7569.0000000,10389.2998047,22058.8007813,26095.6992188,26234.8007813,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.6200000,0.2800000,0.0000000,0.6200000,100,150,221,0,100,100,165155,0.0061911
5,59962,2210,165203,78133,11.5000000,34.5000000,65.4000015,54.5999985,0.0000000,0.0000000,46.0000000,69.0000000,166.0000000,166.0000000,166.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1892.2500000,5676.7500000,10493.0996094,6175.2402344,0.0000000,0.0000000,7569.0000000,11353.5000000,24237.4003906,24237.4003906,24237.4003906,5.0000000,15.0000000,30.0000000,39.0000000,0.0000000,0.0000000,20.0000000,30.0000000,89.0000000,89.0000000,89.0000000,100.0000000,0.6700000,0.4300000,0.0000000,0.6700000,100,89,166,0,100,100,165203,0.0001000
11,60744,2210,165203,78133,11.5000000,34.5000000,65.4000015,54.5999985,0.0000000,0.0000000,46.0000000,69.0000000,166.0000000,166.0000000,166.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1892.2500000,5676.7500000,10493.0996094,6175.2402344,0.0000000,0.0000000,7569.0000000,11353.5000000,24237.4003906,24237.4003906,24237.4003906,5.0000000,15.0000000,30.0000000,39.0000000,0.0000000,0.0000000,20.0000000,30.0000000,89.0000000,89.0000000,89.0000000,100.0000000,0.6700000,0.4300000,0.0000000,0.6700000,100,89,166,0,100,100,165203,0.0820054
20,60995,2191,165172,78114,10.5000000,31.5000000,61.7999992,100.0000000,100.0000000,4.0000000,42.0000000,63.0000000,203.8000031,303.7999878,307.7999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,783.0000000,2349.0000000,4036.8000488,5075.0000000,5075.0000000,203.0000000,3132.0000000,4698.0000000,12243.7998047,17318.8007813,17521.8007813,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.0700000,0.4500000,0.0000000,0.4500000,100,150,304,0,100,100,165172,0.0140016
30,62036,2248,165249,78173,10.5000000,31.5000000,55.5000000,90.0000000,43.7999992,0.6000000,42.0000000,61.5000000,187.5000000,231.3000031,231.8999939,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1422.0799561,4266.2500000,4072.3500977,5300.5297852,3044.5100098,70.9400024,5688.3300781,7640.4702148,15061.2001953,18105.6992188,18176.6992188,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.8300000,0.4500000,0.0000000,0.8300000,100,150,231,0,100,100,165249,0.0165222
31,62061,2210,165203,78133,11.5000000,34.5000000,65.4000015,54.5999985,0.0000000,0.0000000,46.0000000,69.0000000,166.0000000,166.0000000,166.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1892.2500000,5676.7500000,10493.0996094,6175.2402344,0.0000000,0.0000000,7569.0000000,11353.5000000,24237.4003906,24237.4003906,24237.4003906,5.0000000,15.0000000,30.0000000,39.0000000,0.0000000,0.0000000,20.0000000,30.0000000,89.0000000,89.0000000,89.0000000,100.0000000,0.6700000,0.4300000,0.0000000,0.6700000,100,89,166,0,100,100,165203,0.1044540
39,62221,2248,165249,78173,10.5000000,31.5000000,55.5000000,90.0000000,43.7999992,0.6000000,42.0000000,61.5000000,187.5000000,231.3000031,231.8999939,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1422.0799561,4266.2500000,4072.3500977,5300.5297852,3044.5100098,70.9400024,5688.3300781,7640.4702148,15061.2001953,18105.6992188,18176.6992188,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.8300000,0.4500000,0.0000000,0.8300000,100,150,231,0,100,100,165249,0.0115902
41,62396,2248,165249,78173,10.5000000,31.5000000,55.5000000,90.0000000,43.7999992,0.6000000,42.0000000,61.5000000,187.5000000,231.3000031,231.8999939,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1422.0799561,4266.2500000,4072.3500977,5300.5297852,3044.5100098,70.9400024,5688.3300781,7640.4702148,15061.2001953,18105.6992188,18176.6992188,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.8300000,0.4500000,0.0000000,0.8300000,100,150,231,0,100,100,165249,0.0083298
44,62475,2248,165249,78173,10.5000000,31.5000000,55.5000000,90.0000000,43.7999992,0.6000000,42.0000000,61.5000000,187.5000000,231.3000031,231.8999939,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1422.0799561,4266.2500000,4072.3500977,5300.5297852,3044.5100098,70.9400024,5688.3300781,7640.4702148,15061.2001953,18105.6992188,18176.6992188,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.8300000,0.4500000,0.0000000,0.8300000,100,150,231,0,100,100,165249,0.0165822
