FID,ssurgo_100,ssurgo_101,ssurgo_102,valu1_OBJE,valu1_aws0,valu1_aws5,valu1_aws2,valu1_aw_1,valu1_aws1,valu1_aw_2,valu1_aw_3,valu1_aw_4,valu1_aw_5,valu1_aw_6,valu1_aw_7,valu1_tk0_,valu1_tk5_,valu1_tk20,valu1_tk50,valu1_tk10,valu1_tk15,valu1_tk01,valu1_tk_1,valu1_tk_2,valu1_tk_3,valu1_tk_4,valu1_musu,valu1_soc0,valu1_soc5,valu1_soc2,valu1_so_1,valu1_soc1,valu1_so_2,valu1_so_3,valu1_so_4,valu1_so_5,valu1_so_6,valu1_so_7,valu1_tk_5,valu1_tk51,valu1_tk_6,valu1_tk_7,valu1_tk_8,valu1_tk_9,valu1_t_10,valu1_t_11,valu1_t_12,valu1_t_13,valu1_t_14,valu1_mu_1,valu1_nccp,valu1_nc_1,valu1_nc_2,valu1_nc_3,valu1_pcte,valu1_root,valu1_ro_1,valu1_drou,valu1_pwsl,valu1_mu_2,valu1_muke,AREA_km2
1,7652,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.0102099
4,7739,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.0110314
14,8021,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.1018520
16,8101,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.0012716
19,8392,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.0015999
23,8515,2092,164738,77698,11.2799997,33.7700005,49.5800018,72.6500015,67.2500000,66.7799988,45.0400009,63.9399986,167.2799988,234.5200043,301.2999878,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,1983.0200195,5932.6601563,5123.2998047,5655.2900391,5055.5698242,2916.1999512,7915.6801758,10563.0996094,18694.3007813,23749.8007813,26666.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,53.0000000,20.0000000,30.0000000,100.0000000,150.0000000,203.0000000,100.0000000,0.9000000,0.2400000,0.0000000,0.9000000,80,150,230,0,92,100,164738,0.0108936
46,15275,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0005124
47,15276,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0022465
48,15299,2101,164747,77709,11.5000000,34.5000000,56.4000015,70.0000000,66.0000000,33.5999985,46.0000000,69.0000000,172.3999939,238.3999939,272.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,28.0000000,20.0000000,30.0000000,100.0000000,150.0000000,178.0000000,100.0000000,1866.0699463,5598.2099609,9793.0703125,13648.7001953,4346.5800781,1251.4000244,7464.2797852,11196.4003906,30906.0996094,35252.6992188,36504.1015625,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,28.0000000,20.0000000,30.0000000,100.0000000,150.0000000,178.0000000,100.0000000,0.8200000,0.4800000,0.0000000,0.8200000,100,150,238,0,100,100,164747,0.0005672
53,15379,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0001000
54,15389,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0088878
55,15390,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0001000
56,15391,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0002000
57,15392,2065,164703,77666,11.5000000,34.5000000,45.0000000,75.0000000,85.8000031,3.5999999,46.0000000,61.0000000,166.0000000,251.8000031,255.3999939,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,1892.2500000,5676.7500000,3262.5000000,5437.5000000,4028.1000977,139.1999969,7569.0000000,8656.5000000,16269.0000000,20297.0996094,20436.3007813,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100.0000000,0.6900000,0.5700000,0.0000000,0.6900000,100,150,252,0,100,100,164703,0.0648287
61,15414,4679,2567831,77681,10.0699997,30.2099991,45.5499992,78.0100021,78.5800018,87.3399963,40.2799988,57.4500008,163.8300018,242.4100037,329.7500000,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,1482.6700439,4448.0000000,3847.1298828,10954.7998047,9917.7597656,7882.3198242,5930.6601563,7728.6401367,20732.5996094,30650.4003906,38532.6992188,4.6500001,13.9499998,27.8999996,46.5000000,46.5000000,49.2900009,18.6000004,27.8999996,93.0000000,139.5000000,188.7899933,93.0000000,0.6800000,0.4700000,0.0000000,0.6800000,85,145,235,0,93,100,2567831,0.0110140
